dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,standard_first,softmax,128,98.45,1256.3621900081635,25.12724380016327,20.898594856262207,3.2501923793903695
