dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,all_performer,relu,256,98.67,1972.2430095672607,39.444860191345214,30.536398887634277,4.386445779108003
