dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,all_performer,softmax,256,98.65,3050.969704389572,61.01939408779144,60.36459922790527,3.096189424730385
