epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,0.9184749035676321,67.25999999999999,0.3239650678396225,90.01,19.672895908355713
2,0.24938583451112112,92.13166666666666,0.21812775889635086,93.23,19.331796884536743
3,0.16055590325196584,94.98333333333333,0.1434739225745201,95.76,19.338178873062134
4,0.129744074695309,95.92666666666668,0.11610074672698975,96.49,19.411059141159058
5,0.10376679859956106,96.69166666666666,0.12419038542211056,96.17,19.874329090118408
6,0.09082614339987437,97.06666666666666,0.11629464299678803,96.39999999999999,19.501221179962158
7,0.07926626825928688,97.5,0.07774953737854957,97.63,19.396127939224243
8,0.0700979070087274,97.69666666666666,0.08434286267347633,97.46000000000001,19.331557750701904
9,0.06308095726569493,98.04,0.07345540773719549,97.65,19.32663106918335
10,0.058023006547490756,98.16,0.08472705749608576,97.46000000000001,19.357374906539917
11,0.05181094561467568,98.37166666666667,0.08927626123130321,97.3,19.38283109664917
12,0.05042893192718426,98.32833333333333,0.07739977684319019,97.83,19.349639892578125
13,0.04662914004027843,98.49833333333333,0.06835536603070795,97.82,19.3622989654541
14,0.043382060903310773,98.61666666666666,0.07263792869597674,97.87,19.341317892074585
15,0.03915552547921737,98.70666666666666,0.08959703482501209,97.27,19.35679006576538
16,0.038299760763098795,98.69833333333334,0.0715400396509096,97.89999999999999,19.402833938598633
17,0.03273998639707764,98.91166666666666,0.06836213823910803,98.03,19.466499090194702
18,0.032893323600788914,98.95333333333333,0.07208332854732871,97.78,19.397226095199585
19,0.03094119837631782,98.97500000000001,0.060007870465517046,98.21,19.397923946380615
20,0.028976192321628333,99.01833333333333,0.07314976116041653,97.92,19.460461139678955
21,0.028900500152260065,99.02,0.08809044403014704,97.69,19.41245698928833
22,0.02752246391524871,99.07000000000001,0.0665548999581486,98.05,19.42625093460083
23,0.025848233552277087,99.16,0.06110569711616263,98.15,19.430187940597534
24,0.02430727441335718,99.17166666666667,0.06673386320164428,98.08,19.384783267974854
25,0.02393670476997892,99.2,0.06414962940774858,98.13,19.416712045669556
26,0.021162628067533176,99.3,0.0630121041131788,98.21,19.37458896636963
27,0.023537849997729062,99.20666666666666,0.07042340838648378,97.83,19.398756980895996
28,0.020950183022022246,99.27666666666667,0.0627878623433411,98.2,19.429255962371826
29,0.02083802243669828,99.29666666666667,0.06808425648994744,97.92,19.345060110092163
30,0.018154945996714134,99.39333333333333,0.06089660566416569,98.18,19.41515302658081
31,0.01759804729508857,99.40666666666667,0.061207522143982354,98.35000000000001,19.359708070755005
32,0.017800426522145668,99.39833333333333,0.059820571302622555,98.28,19.395084857940674
33,0.01929850732119133,99.33999999999999,0.06429426145022735,98.11999999999999,19.363383769989014
34,0.015685498223205408,99.49333333333334,0.05545763536817394,98.50999999999999,19.38474702835083
35,0.013876889134819308,99.53666666666666,0.06793668117399793,98.22999999999999,19.26217222213745
36,0.017563498120506605,99.41,0.06800328587763943,98.22999999999999,19.2915358543396
37,0.013239194116493066,99.535,0.06026387023534626,98.36,19.276278018951416
38,0.013861205125475923,99.53,0.058814693372044716,98.45,19.188859224319458
39,0.01493623931631446,99.49,0.0654862705972977,98.24000000000001,19.43099594116211
40,0.014256756486122808,99.47500000000001,0.06708178848894313,98.27,19.316487073898315
41,0.013669453074379515,99.56166666666667,0.05304698817364406,98.47,19.252660036087036
42,0.014086985763519381,99.51666666666667,0.05874899579030462,98.50999999999999,19.23985195159912
43,0.011931181758021315,99.56166666666667,0.07188282852247357,98.1,19.296466827392578
44,0.011943074991631632,99.615,0.06587836350033467,98.34,19.443195819854736
45,0.01609475530081739,99.40833333333333,0.06353671847502701,98.22999999999999,19.39651107788086
46,0.012141943728985886,99.57666666666667,0.06137789335947018,98.45,19.314074277877808
47,0.012264562627859413,99.58166666666666,0.05830283552986803,98.37,19.476959228515625
48,0.010305818948661909,99.68166666666667,0.07389389008095022,98.02,19.30499291419983
49,0.011067146177310496,99.62833333333333,0.06888344159941188,98.14,19.295016050338745
50,0.010555359414157767,99.645,0.0629288050316216,98.34,19.15227699279785
