epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,0.8539153553088507,70.26166666666667,0.2673459903717041,91.81,25.867098093032837
2,0.21065389068921406,93.47666666666666,0.1496564255833626,95.11,25.46069073677063
3,0.13648089940945307,95.73833333333333,0.11618119543194771,96.38,25.44711709022522
4,0.10734606904735168,96.66833333333334,0.0928548075646162,97.17,25.43845009803772
5,0.08680601330995559,97.26666666666667,0.08598761313930153,97.21,25.443294048309326
6,0.07573441550731659,97.58333333333333,0.08574170638918877,97.21,25.479541063308716
7,0.07021092286308607,97.75666666666667,0.07017340545803308,97.78,25.474141120910645
8,0.060770977207024894,98.01166666666667,0.07796152529492974,97.61,25.460665702819824
9,0.057479113134741786,98.11833333333333,0.06752531407549978,97.95,25.462080001831055
10,0.05084172377387683,98.34,0.07163831397816539,98.06,25.47721815109253
11,0.04747239885826906,98.43833333333333,0.06606517784595489,98.00999999999999,25.507941007614136
12,0.04443987006098032,98.55166666666668,0.06459608498811721,98.02,25.493557929992676
13,0.04194706709682942,98.62166666666667,0.058009113421291114,98.14,25.512177228927612
14,0.03983917289177577,98.66,0.07117471652459353,97.75,29.55623197555542
15,0.035533492363741,98.825,0.06688402578011154,97.8,25.720407962799072
16,0.03431444452305635,98.86833333333334,0.062444164955616,98.09,25.72542905807495
17,0.0320038054112345,98.89,0.05954329792205244,98.16,25.494447231292725
18,0.030458943782250086,99.00999999999999,0.05420328736230731,98.35000000000001,25.518199920654297
19,0.02938571879354616,99.005,0.0601078794054687,98.29,25.488636016845703
20,0.026496291388571264,99.125,0.07195200925841927,98.09,25.47716498374939
21,0.026392452536523343,99.11166666666666,0.06039693574476987,98.29,25.465724229812622
22,0.027283505845566592,99.07833333333333,0.06888886088579893,97.84,25.478978157043457
23,0.021260881007586916,99.27166666666668,0.06313207854535431,98.34,25.468173027038574
24,0.024891778986528515,99.17,0.053266383741097524,98.35000000000001,25.460112810134888
25,0.022376378926138082,99.25500000000001,0.07121544459797442,97.89999999999999,25.477622032165527
26,0.02347409854369859,99.23666666666666,0.063873031068407,98.22999999999999,25.481843948364258
27,0.018648188991720476,99.39666666666666,0.06064026404563338,98.39,25.458444833755493
28,0.021185401982069016,99.28166666666667,0.06844702400583774,98.11,25.47777509689331
29,0.021901898717756073,99.25666666666667,0.07391435125470161,97.94,25.483423948287964
30,0.016912635990480582,99.42,0.06110059423306957,98.35000000000001,25.613877058029175
31,0.018071163381574055,99.39,0.05786802154383622,98.33,25.461228132247925
32,0.016993263251769045,99.435,0.06583154499446973,98.17,25.520964860916138
33,0.018034036799396077,99.35833333333333,0.05483971273062052,98.4,25.45570397377014
34,0.016126686176409322,99.42833333333333,0.07469570541470312,97.89,25.48169994354248
35,0.015587950729082029,99.47500000000001,0.055304733777139334,98.42,25.458015203475952
36,0.014182596503881116,99.53166666666667,0.06806834691250697,98.46000000000001,25.456233978271484
37,0.01766021392804881,99.40166666666667,0.06051228847336024,98.44000000000001,25.472215175628662
38,0.014065673783918221,99.52333333333333,0.06508033796837553,98.38,25.478517055511475
39,0.014734692394174636,99.49,0.05667878146385774,98.54,25.475905895233154
40,0.013747569908450047,99.52333333333333,0.05854307264117524,98.50999999999999,25.592470169067383
41,0.011518481656877945,99.60666666666667,0.057532182352792005,98.59,25.958420991897583
42,0.014250623736934115,99.51333333333334,0.060448799829604105,98.37,25.46030879020691
43,0.013038751166282843,99.57166666666667,0.058399177992530166,98.38,25.454637050628662
44,0.013773693927532683,99.535,0.05658515561474487,98.42999999999999,25.495953798294067
45,0.011485934035635243,99.60166666666666,0.06703007407610422,98.33,25.46879291534424
46,0.012881563269284864,99.53833333333333,0.05431569607304409,98.49,25.472295999526978
47,0.012414248247134189,99.57333333333334,0.06730951833147555,98.37,25.460847854614258
48,0.010908280103793367,99.59166666666667,0.06021616468885913,98.48,25.49842596054077
49,0.011688685771838452,99.61833333333333,0.05253258038925705,98.76,25.477668046951294
50,0.008945129050407558,99.725,0.06283896075260127,98.47,25.472634077072144
