dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,all_performer,softmax,16,98.69,815.4996101856232,16.309992203712465,10.852394104003906,2.04113532057078
