dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,performer_first,softmax,256,98.8,1816.6973350048065,36.33394670009613,33.63481521606445,2.677254116528058
