dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,standard_first,relu,16,98.65,644.5012226104736,12.890024452209472,7.6439666748046875,1.4474793592097657
