dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
MNIST,all_performer,relu,32,98.75,795.3411476612091,15.906822953224182,9.753799438476562,2.01581134258201
