epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,0.8149137938499451,71.78833333333333,0.2757783523321152,91.43,15.879169702529907
2,0.22079357917706172,93.13833333333334,0.15439592685103418,95.28999999999999,15.459235191345215
3,0.14147046703894933,95.63166666666667,0.11787828937768936,96.46000000000001,15.461986064910889
4,0.11477934242685636,96.39999999999999,0.1307948784530163,96.0,15.464035987854004
5,0.09302682884931564,96.95,0.09803517837971448,96.78999999999999,15.610853910446167
6,0.0828693050801754,97.37166666666667,0.09332140653133392,96.95,15.457825183868408
7,0.07899190731247266,97.49166666666666,0.08783458938300609,97.31,15.481535196304321
8,0.06860963464081288,97.77333333333334,0.0826500755161047,97.47,15.461708068847656
9,0.06389704405268033,97.97833333333334,0.07872533021867276,97.61,15.476857900619507
10,0.05815962641437848,98.1,0.07911943929567933,97.7,15.482840061187744
11,0.05631616287728151,98.17166666666667,0.07350138800665736,97.78,15.486140012741089
12,0.04980114023089409,98.33166666666666,0.07565444937646389,97.71,15.46442699432373
13,0.048894432674845056,98.41833333333334,0.07746839608959853,97.77,15.465270042419434
14,0.05303263128598531,98.215,0.06540348322093487,97.87,15.4478178024292
15,0.04864332422365745,98.42,0.05792274251505732,98.07000000000001,15.483039855957031
16,0.041752140716214976,98.59333333333333,0.07558554101549089,97.61,15.457304954528809
17,0.03766528242478768,98.72166666666666,0.06052159951217473,98.14,15.503247022628784
18,0.03432980678131183,98.88333333333334,0.06385418087169528,97.86,15.446284055709839
19,0.03532396042644977,98.79833333333333,0.05781737692803145,98.19,15.502931118011475
20,0.03404656922221184,98.86333333333333,0.06744193331077696,97.89999999999999,15.494796752929688
21,0.03720315487186114,98.80166666666666,0.05703058732300997,98.3,15.46373987197876
22,0.03576201184292634,98.79333333333334,0.06222729957252741,98.13,15.465413093566895
23,0.031076463345934946,98.92999999999999,0.0609341173928231,98.17,15.461368083953857
24,0.028671319898962974,99.01666666666667,0.0750652760559693,97.76,15.49363112449646
25,0.02802917833973964,99.09666666666666,0.06324582549855114,98.04,15.510529041290283
26,0.025191636158277592,99.17666666666666,0.05941995229879394,98.3,15.46638798713684
27,0.02534224030425151,99.14166666666667,0.06131910002715885,98.32,15.481122970581055
28,0.024742163559856513,99.12833333333333,0.05343277424690314,98.58,15.482715845108032
29,0.02082646250339846,99.29666666666667,0.06279770750044845,98.29,15.47916316986084
30,0.02032725003287196,99.31333333333333,0.05636268360707909,98.41,15.481374025344849
31,0.02311031219040354,99.215,0.06236370124588721,98.28,15.445626258850098
32,0.017910189509950578,99.41666666666666,0.06360323132220656,98.19,15.446999788284302
33,0.01735258122154822,99.40166666666667,0.054848641256988045,98.48,15.49672794342041
34,0.018565789031547805,99.38333333333334,0.0607277811457403,98.42,15.485435962677002
35,0.018205432444252073,99.37833333333333,0.06315712837800383,98.33,15.471193790435791
36,0.016762742247805,99.43166666666666,0.054030391748808325,98.55000000000001,15.45796823501587
37,0.013993560726816456,99.55000000000001,0.06428144529908895,98.38,15.471471786499023
38,0.017790549128502607,99.40166666666667,0.05857063718130812,98.4,15.463315963745117
39,0.01494834148325026,99.51666666666667,0.05856421795156784,98.47,15.458373069763184
40,0.01395512984773765,99.48833333333333,0.054925124389259145,98.54,15.453306913375854
41,0.01581059932379673,99.44333333333333,0.058369184073619546,98.52,15.464350938796997
42,0.01241195978447795,99.58,0.06007018191511743,98.52,15.45751690864563
43,0.01484787999286006,99.47833333333334,0.06566658208617009,98.3,15.476404905319214
44,0.014196533491959174,99.52499999999999,0.05841981863561086,98.63,15.480445146560669
45,0.01163630821922173,99.60666666666667,0.05918105407098774,98.69,15.528779029846191
46,0.011605444086529314,99.61333333333333,0.05757384239807725,98.72999999999999,15.481942176818848
47,0.012525635755000016,99.57666666666667,0.07155323855187744,98.38,15.468267917633057
48,0.012209267304340998,99.57833333333333,0.062209114467189644,98.38,15.480751991271973
49,0.012058508981065825,99.57666666666667,0.05943896302320063,98.46000000000001,15.461090803146362
50,0.012595570546668024,99.57166666666667,0.05235399067758117,98.66,15.48711085319519
