epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,1.694448293800354,36.934,1.423334906387329,47.38,33.0496609210968
2,1.3381837830352783,51.571999999999996,1.2445872478485107,55.279999999999994,32.202080965042114
3,1.1813734664154052,57.25,1.139519054031372,58.919999999999995,32.57193994522095
4,1.0824270038223267,61.1,1.0997409269332885,60.199999999999996,32.244404792785645
5,1.0163109795951843,63.258,1.0452839057922363,62.19,31.976447105407715
6,0.9538390718078613,65.728,0.9853204803466797,64.53999999999999,32.07657599449158
7,0.903958815612793,67.458,0.962166775894165,65.86,32.25993800163269
8,0.8635277621841431,69.038,0.9534813377380371,65.74,32.12555480003357
9,0.8293257203865051,70.328,0.9069301393508911,67.69,32.2164249420166
10,0.8006052197647094,71.446,0.879907580947876,68.84,32.20151495933533
11,0.7631507752227783,72.70400000000001,0.848683878326416,70.19,32.24135184288025
12,0.7377011875534057,73.646,0.8164073289871215,71.13000000000001,32.19124388694763
13,0.7147417029190063,74.53800000000001,0.8426581698417663,70.15,32.11626100540161
14,0.6875804668235779,75.542,0.8265063359260559,71.09,32.130431175231934
15,0.6727932566261291,75.856,0.7922097186088563,72.02,32.25236368179321
16,0.6528782878684998,76.72200000000001,0.7957578052520752,72.36,32.31241202354431
17,0.6346168524551392,77.32,0.8041557116508484,72.28999999999999,32.292120933532715
18,0.6101959125900268,78.212,0.7890833718299866,72.6,32.11961078643799
19,0.5877484253311157,78.99199999999999,0.7937611854553223,72.57000000000001,32.46985983848572
20,0.5797209080696106,79.22200000000001,0.7854816146850586,73.08,32.30418801307678
21,0.557817337436676,80.12599999999999,0.8009222591400147,72.81,32.17388391494751
22,0.5420721584701538,80.638,0.8152918251037597,72.43,32.27086424827576
23,0.5271902175807953,81.15400000000001,0.8004743207931518,73.41,32.175724029541016
24,0.5127914852905273,81.506,0.8206347286224365,72.48,32.328863859176636
25,0.4946435722351074,82.368,0.8081819542884827,73.07000000000001,32.17186689376831
26,0.48500586725234984,82.772,0.8287445530891419,73.1,32.2944860458374
27,0.4698345277404785,83.126,0.8003519153594971,73.27,32.10725712776184
28,0.4573902949333191,83.562,0.8115258697509765,73.47,32.160162925720215
29,0.4472004252719879,84.054,0.8273787636756897,72.95,32.170245885849
30,0.42895241261482236,84.372,0.806401531791687,74.15,32.29806470870972
31,0.41627388430595397,84.938,0.8288461011886596,74.24,32.158201694488525
32,0.41296833642959596,85.028,0.8326121066093445,73.67,32.236730098724365
33,0.39540811197280884,85.81,0.8574492796897888,73.34,32.30298185348511
34,0.38541278659820555,85.898,0.8890248722076416,73.0,31.95418906211853
35,0.3760114311885834,86.558,0.8699549970626831,73.4,32.27531695365906
36,0.3689565625572205,86.746,0.840506488275528,74.02,32.53914785385132
37,0.35993035130500795,87.002,0.8656574577331543,73.99,34.01238298416138
38,0.35417967688560487,87.33,0.8957513312339783,73.32,32.286067962646484
39,0.3394954706096649,87.654,0.8985340539932251,73.4,32.183656215667725
40,0.3259624802494049,88.244,0.895146210861206,74.05000000000001,32.10109186172485
41,0.3228502802658081,88.408,0.8898256932258606,73.8,32.171725034713745
42,0.3125910776424408,88.66199999999999,0.9216124519348144,73.61,32.467650175094604
43,0.3078107299423218,88.856,0.9368597661972046,73.15,32.323041915893555
44,0.29716591947555543,89.31400000000001,0.8927769094467163,74.3,32.13317513465881
45,0.2846658092403412,89.854,0.9726036260604859,72.88,32.240315198898315
46,0.29136015080451966,89.472,0.9484801739692688,73.57000000000001,32.36963987350464
47,0.2768202647399902,89.992,0.9673230944633484,72.8,32.00799202919006
48,0.2704613404846191,90.24600000000001,0.9856297819137573,72.7,32.142056941986084
49,0.2736175623893738,90.236,1.0304560662269593,72.32,32.214844942092896
50,0.2625009312152863,90.458,0.9722859321594238,73.44000000000001,32.458019971847534
