dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
CIFAR10,intertwined,relu,128,74.72,1513.9780898094177,30.279561796188354,13.773436546325684,3.8583567696353622
