dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
CIFAR10,performer_first,softmax,512,74.61,4894.111270669041,97.88222541338082,108.51477591223833,32.11973988153733
