dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
CIFAR10,all_performer,softmax,32,73.72,1921.1087591648102,38.422175183296204,23.96976947784424,4.76011876430388
