epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,1.7534274584197995,34.668,1.5194175045013427,44.09,99.26635154163142
2,1.4127053587722778,48.422,1.3441338855743408,50.64999999999999,100.03667952553664
3,1.2808115243911744,53.54600000000001,1.2290903789520264,55.15,98.05314640624998
4,1.173946863937378,57.508,1.1589782161712647,58.15,100.11402638552046
5,1.096395659866333,60.48,1.1017684491157531,60.629999999999995,97.9725686863942
6,1.0322769181060791,62.934,1.0419111923217774,62.08,99.69363618877036
7,0.9729933332824708,64.922,1.0145405391693114,63.23,99.93876551491223
8,0.9375214163208008,66.40599999999999,1.0051611986160278,63.85999999999999,99.48461102919524
9,0.894391226272583,67.92200000000001,0.9685996057510377,65.59,99.56300511706887
10,0.8663620066833496,69.0,0.9530140307426452,66.7,98.80955965788255
11,0.8347288607406617,70.12,0.9026675017356872,67.57,100.00302410539771
12,0.8150841478347778,70.788,0.8989166777610779,68.32000000000001,98.56000194878827
13,0.7884835971832276,71.926,0.8971984949111939,68.65,97.71908778994874
14,0.7704681986999512,72.554,0.8758367102622986,69.34,99.84198595508391
15,0.744995467338562,73.344,0.8596107746124267,69.85,98.02188363995597
16,0.7281729201889038,74.036,0.8485176462173462,69.99,99.98738269109526
17,0.710948476524353,74.654,0.8483453342437745,70.36,99.50794657464088
18,0.6966916771697999,75.144,0.8216337787628174,70.86,99.64281003016957
19,0.6772904347991944,75.736,0.8242074369430542,71.54,100.77996361497853
20,0.6593489402961731,76.264,0.8142537309646607,71.63000000000001,98.53735781557249
21,0.6504230265426636,76.66,0.8305016241073608,70.73,98.29897448234672
22,0.6322595925140381,77.42999999999999,0.8199747765541077,72.08,99.16323770234396
23,0.6197575506591797,77.902,0.8619510345458984,70.23,98.45109429955254
24,0.5992950226974487,78.616,0.8057326768875122,71.74000000000001,99.0876424568365
25,0.5815206467819214,79.254,0.8335405755996704,71.6,100.42146556735152
26,0.5783336796379089,79.168,0.8251491234779358,71.87,98.81586499478675
27,0.5633676446151733,79.97,0.8049946147918701,72.26,99.04851141721252
28,0.5494953436470031,80.214,0.8485177987098694,71.67999999999999,99.18541967553291
29,0.5379981103897095,80.692,0.866164926147461,71.89999999999999,101.35857526614089
30,0.5207350927734375,81.21000000000001,0.8538987837791443,71.97,99.19625202280247
31,0.5194998996543885,81.304,0.8469526195526123,72.22,100.34313913635644
32,0.5033707947540284,81.894,0.875845691394806,71.24000000000001,99.58404490374375
33,0.4949152962875366,82.132,0.8786129455566406,71.33,101.35311482991125
34,0.4782951898288727,82.68799999999999,0.873654854106903,71.6,98.88105854182396
35,0.4714626720428467,83.00999999999999,0.8721825763702392,71.78,98.53339897480258
36,0.4644630955410003,83.314,0.8755884933471679,71.84,99.39895943634353
37,0.4543141393089294,83.426,0.8728539362907409,72.47,100.92031571808944
38,0.4408423146438598,84.098,0.918369862651825,71.09,97.98741725965964
39,0.4371044253540039,84.186,0.8895373369216919,72.15,97.92184807732552
40,0.4276465825176239,84.36399999999999,0.8824086053848267,72.50999999999999,98.33585772060833
41,0.417445330543518,84.786,0.9164337607383728,71.91,101.47102239899176
42,0.416750358467102,84.896,0.9175498947143554,72.16,98.15817583218094
43,0.3961648169136047,85.602,0.9022692447662354,72.56,99.14487721044513
44,0.3889104249382019,85.846,0.9476269948005676,71.87,100.30698896204296
45,0.3868157739448547,86.086,0.9875394702911376,71.55,100.21705833623716
46,0.3795638185882568,86.064,0.9164478996276856,72.49,100.45478243824677
47,0.3701405019569397,86.47200000000001,0.9189040705680848,72.44,97.96054339933228
48,0.3703838367652893,86.516,0.932244054889679,72.6,99.46549886632529
49,0.3620246341514587,86.832,0.9381777381896972,72.61,100.6643532227494
50,0.3495694820785522,87.42,0.9866869216918944,71.66,100.04994517685454
