epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
1,1.7018455196380615,36.576,1.4717011310577393,45.800000000000004,48.369908809661865
2,1.3551999196624755,50.662,1.2834061685562135,53.73,47.30411887168884
3,1.198671129951477,56.476000000000006,1.1667378299713134,57.589999999999996,49.45329689979553
4,1.1023403383636474,60.138000000000005,1.1072135778427123,59.68,47.73362112045288
5,1.0322080853271485,62.894000000000005,1.0581425678253173,61.62,47.728299140930176
6,0.9704660997200012,65.042,0.9868517604827881,64.64999999999999,47.63642907142639
7,0.9243679666137695,67.098,0.9790420248985291,64.78,47.59342575073242
8,0.8835367379760742,68.47,0.9517035367012024,66.24,47.76368594169617
9,0.8471719678878784,69.624,0.9121439135551452,67.64,47.827167987823486
10,0.8168357390213012,70.95,0.8787220478057861,69.04,47.75451612472534
11,0.7908775465011597,71.584,0.8665858675956726,69.26,47.647154092788696
12,0.7598025773429871,72.8,0.868072346496582,69.71000000000001,47.71855092048645
13,0.7347705317306519,73.774,0.8379889912605286,70.98,47.90249800682068
14,0.7142499382400512,74.598,0.828453509759903,71.21,47.731730937957764
15,0.6982152660751343,74.878,0.8047858411788941,71.65,47.623037338256836
16,0.6721333318328857,75.874,0.8429692985534668,70.59,47.4357488155365
17,0.6524489580154419,76.718,0.8309337888240814,71.46000000000001,48.01606035232544
18,0.6308165706825256,77.622,0.8104134618759156,72.11999999999999,47.76819396018982
19,0.6157687821388245,77.994,0.8076421489715576,72.13000000000001,47.780312061309814
20,0.6003053038406372,78.67,0.8156926181793213,71.91,47.36408305168152
21,0.5787212384414673,79.238,0.815151794052124,72.66,47.42903208732605
22,0.5688548064804078,79.74,0.8201276809692383,72.16,47.692649841308594
23,0.549466373500824,80.25,0.8188874665260315,72.65,47.769349813461304
24,0.535358262796402,80.782,0.8354944589614868,71.54,47.72648286819458
25,0.5224434935379029,81.34599999999999,0.838637017250061,71.91,47.723021030426025
26,0.5082132255554199,81.672,0.832288313293457,72.45,47.62427306175232
27,0.49607990125656126,82.15,0.8331313119888306,72.37,47.78933501243591
28,0.48013425196647647,82.75200000000001,0.8750657677650452,71.99,47.62145781517029
29,0.4753792510032654,82.964,0.8575856224060059,71.31,47.54590702056885
30,0.4570764008331299,83.64,0.8369240081787109,72.39999999999999,47.65491580963135
31,0.44432590118408205,83.97,0.8357364957809448,73.26,47.757389068603516
32,0.43382478764534,84.32,0.8525409238815308,73.11,47.75898003578186
33,0.42673684390068056,84.63199999999999,0.8877799415588379,71.99,47.74636721611023
34,0.4109201155090332,85.27799999999999,0.8825648736953735,72.92999999999999,47.647042989730835
35,0.40249431146621706,85.57000000000001,0.877215744972229,73.24000000000001,47.78707218170166
36,0.39575852584838866,85.662,0.8823275296211243,72.23,47.657625675201416
37,0.3844511588859558,86.272,0.9167140434265136,72.76,47.65327501296997
38,0.3823983366584778,86.198,0.8787854145050049,73.45,47.73646688461304
39,0.361203794708252,86.946,0.9203131414413452,72.56,47.71480083465576
40,0.35800414019584653,87.176,0.9225938131332397,73.08,47.57637906074524
41,0.34426372903823854,87.522,0.9363940358161926,73.03,48.767167806625366
42,0.3467259991264343,87.494,0.9458102397918701,73.04,47.54593205451965
43,0.3373365041065216,87.78,0.9219307725906372,72.31,47.73189187049866
44,0.32631069430351256,88.116,0.973796135520935,72.11999999999999,47.75355815887451
45,0.31780470745563505,88.44,0.9586677635192871,72.77,49.646803855895996
46,0.311082105140686,88.748,0.9501912293434143,72.8,51.94090795516968
47,0.30259635851860045,89.076,0.9842363891601562,72.68,49.725979804992676
48,0.3041160397529602,89.022,0.9945501403808594,72.59,48.91350793838501
49,0.29024235041618346,89.45,0.9666686084747315,73.25,48.50673818588257
50,0.28221836956501006,89.666,0.9915359681129455,72.49,48.58178377151489
