dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
CIFAR10,standard_first,relu,64,74.3,1614.0840330123901,32.2816806602478,15.742869377136232,2.4774461798118974
