dataset,architecture,kernel_type,m_features,best_test_acc,total_train_time,avg_train_time_per_epoch,infer_time_per_batch_mean_ms,infer_time_per_batch_std_ms
CIFAR10,intertwined,softmax,32,73.67,1384.0151798725128,27.680303597450255,11.967248916625977,2.4641137727852906
